Patch_ID,Parcel_ID,Parcel_Size,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM
10000,10000_5437939,24,1637.9720982142849,23.124776785714275,0.3462411137117331,0.2832587442919216,0.4703001365198686,0.08169194435586728
10000,10000_5449560,22,3069.8913690476165,38.78124999999997,0.12411975583051481,0.18578732871549036,0.2530693951054429,0.03582943594104299
10000,10000_5449572,62,1886.616319444452,23.108865740740832,0.5097005825942134,0.4833230103362936,0.6072863682084333,0.23539139874828774
10000,10000_5449573,182,1742.8337298154504,23.30002282775846,0.3251649968286824,0.30062865446804915,0.6284985766372124,0.09096818626634527
10000,10000_5449575,72,2099.7414285714312,24.81785714285718,0.17399823719277266,0.13955038717923376,0.6521863087463448,0.01981386054421771
10000,10000_5449649,129,2790.6651973027,28.91632117882126,0.15914076809216884,0.0909519760179825,0.46347425927113617,0.009178623574227909
10000,10000_5451155,58,3056.4612244898035,28.035317460317543,0.3767952485448574,0.3366476524608892,0.6071634230535439,0.11410161693173189
10000,10000_5451171,37,4144.233928571434,41.18869047619052,0.09076669952546555,0.1374396559463445,0.19176240657887395,0.019401927437641752
10000,10000_5451174,19,4990.194642857137,49.82678571428566,0.20602645849026102,0.2362651300922361,0.22125580340797257,0.06325148809523784
10000,10000_5456366,351,1959.1919903926387,19.9516464773044,0.35344630699232615,0.2852459567871197,0.7805056781478795,0.08196598565785423
10000,10000_5464030,134,1508.6936747994619,22.22853442513365,0.23109264087316936,0.19129988553971247,0.751851440504164,0.03716784196359663
10000,10000_5464031,51,3407.40760073261,33.792765567765656,0.2997257448050109,0.2752139826351357,0.6240772110747697,0.07645190127333003
10000,10000_5464096,35,4433.3208333333405,40.24345238095245,0.1275361205733669,0.1603125582211481,0.3944894154155393,0.0276046981292518
10000,10000_5464097,40,4700.3072222222245,42.00907407407411,0.21697408427404566,0.16511492364863495,0.26086037040372095,0.028489917695473217
10000,10000_5485209,235,2882.1181591556588,32.78195739445742,0.1651060389986798,0.1160176796752067,0.605218424883021,0.015321114286731503
10000,10000_5485222,99,4070.9959207459074,33.71761571761563,0.3273753297597931,0.29049596570627967,0.6828817440844261,0.08551310442388095
10000,10000_5485223,127,2233.4571142888476,20.92545565782749,0.5771508084625273,0.5481691893380567,0.716845035660767,0.3016486867403795
10000,10000_5485224,121,2215.5862191579718,21.480757426038963,0.5015841914300116,0.45936240751330365,0.6995327195164259,0.2122081990304866
10000,10000_5487347,63,4325.227945665455,36.23946886446894,0.23075794007475772,0.1946850427235427,0.6019891082242959,0.0386420121138531
10000,10000_5487355,39,1682.140151515153,31.79419191919195,0.0986919104717042,0.1348525593122007,0.36748779403671533,0.018605403785328066
10000,10000_5488340,62,3747.5478219696897,34.726325757575665,0.31425075641287703,0.2738938216217952,0.5930506371052731,0.07617386778134821
10000,10000_5488343,78,4349.987337962981,34.21094907407422,0.423707270123027,0.3814961119570749,0.6513020779452698,0.14752732660322465
10000,10000_5488841,29,2292.107407407407,30.22103174603174,0.4323703979688544,0.41672667699565746,0.3653532848096812,0.17549242742364443
10000,10000_5488842,15,2822.9354166666676,37.88541666666668,0.0744286646649524,0.2092213055904469,0.10143172591481622,0.04430338541666668
10000,10000_5488851,81,3493.2684294871815,32.48940527065526,0.22249807731005122,0.16444671471606306,0.42827926844727626,0.029546849587386605
10000,10000_5488861,39,3462.319791666671,39.28298611111117,0.14301706450750656,0.15756246054155132,0.49462215461874004,0.02542245370370374
10000,10000_5488864,87,1340.695622157247,21.593120532813554,0.36347035441293635,0.33464851566533377,0.562469819241801,0.11477459069196033
10000,10000_5488961,49,3296.435391865083,29.7213541666667,0.2623381261867115,0.21339042046637996,0.5902767150971304,0.04617777829447764
10000,10000_5489044,141,1825.6501623376605,22.333116883116855,0.19703786695559897,0.13057422932738771,0.47333816292591907,0.017415291013099497
10000,10000_5489052,218,1543.0376868096077,19.42933723196875,0.3591846288951072,0.29892581060550044,0.7905799955608972,0.09001217162524491
10000,10000_5490925,161,1957.0537755102082,21.69880952380959,0.43251925806184366,0.39775855882310585,0.7321499331665895,0.15888320361307642
10000,10000_5530541,27,2002.1145833333342,31.709375000000016,0.23673206595563867,0.24051065681978048,0.24927774458208599,0.06304850260416675
10000,10000_10551237,152,2024.8270699786156,22.185349893162197,0.4604042055925353,0.43631745365957814,0.7409276108942537,0.1916960204560891
10000,10000_10551238,171,2847.686070261442,25.69248366013084,0.3531308015528992,0.3053423933110804,0.7589761727624977,0.09399308967111566
10000,10000_10551239,260,2645.410021079143,26.800961293608538,0.304379717504426,0.25489277394944554,0.7984827593630807,0.06567848402797719
10000,10000_10551413,154,2932.717311507936,27.732936507936476,0.43057652596904444,0.387204370296466,0.5986480083820622,0.15395114628605983
10000,10000_10551414,55,4551.986363636372,38.58257575757581,0.14727958569637298,0.1259849144352151,0.466716378941696,0.016235078053259897
10000,10000_10551415,250,1543.92686623721,17.794322344322396,0.3906807438087067,0.31764699576015293,0.7631383094774087,0.10173761334139116
10000,10000_10551416,183,2183.9115429504955,20.908864909600048,0.5764187485885452,0.5565235594239994,0.7934058479115957,0.3106980225290093
10000,10000_10554458,96,2901.9832580613825,31.703513500388507,0.2709635545677962,0.2450542718071311,0.6267741943636468,0.06147602787567598
10000,10000_10555461,177,2247.199460456712,22.151872737399213,0.5025946153353308,0.4666871024574073,0.8039108738127947,0.2181166773818327
10000,10000_10561111,53,2289.651589481953,26.319270015698667,0.42408943873148447,0.3874637196723071,0.5244404458074602,0.15411137652365084
10000,10000_10565346,61,3256.699089105343,36.11196789321795,0.16779711832912886,0.15736077678418203,0.5671883494640646,0.027365052425929248
10000,10000_10569037,126,1261.4047309027792,23.044538909313754,0.13040965954515077,0.09661468040636056,0.37049110801411467,0.010347648495779203
10000,10000_12855219,51,4636.124038461544,44.091987179487234,0.1475695109806866,0.1556111674337564,0.2844777149178406,0.03001535790598296
10000,10000_12855429,111,2632.1833827404425,26.447616694899306,0.27115717781419835,0.21813944895242682,0.6930154042623446,0.0484271476788673
10000,10000_12855430,126,3433.7494805195015,29.659231601731776,0.37867354539994647,0.3446454479864965,0.7002412647269948,0.12056823335394838
10000,10000_12856397,29,2847.272095959598,33.91098484848488,0.26117701774088287,0.25258560805733643,0.4206415689290437,0.06637157560453018
10000,10000_12856458,135,1387.3907244071793,17.5921124927705,0.46455583034238984,0.42631381467488777,0.7149943300019022,0.1829142562731651
10000,10000_12856470,100,2488.101923843716,22.899848263335304,0.49693545911567905,0.4562667573614908,0.6784211270849143,0.20981802621906886
10000,10000_12857818,151,1528.504065170926,20.409893162392983,0.4652974511561196,0.44396265842860494,0.7138640598965593,0.19806470496669037
10000,10000_12857821,91,3316.185275962237,31.569952795933244,0.3958005688609376,0.37311809412064867,0.7166520787896029,0.14101760547410147
10000,10000_12864483,90,1397.0818452380984,20.35024350649354,0.137780834148177,0.09170050273294253,0.32836548324657183,0.008436163291074033
10000,10000_15368703,149,2148.777036943334,24.269184379217464,0.3620308158217848,0.3210511023707384,0.7186784494394609,0.10382649283387885
10000,10000_15374476,38,5717.07575757576,45.94060606060607,0.25738565906961103,0.2395644685071539,0.40838072888996496,0.06043153122130407
10000,10000_15374477,42,4931.737651515153,46.42750000000001,0.1700781741102784,0.17516991116441466,0.3729553091451405,0.03293314967860418
10000,10000_15374490,34,7122.098214285716,52.970238095238116,0.35064538684096885,0.3203407186769071,0.38095375595481124,0.11249521683673488
10000,10000_15374491,10,4438.643055555555,50.581944444444446,0.27194543760754536,0.3295592100947705,-0.0013135460313566105,0.11571373456790117
10000,10000_15374492,91,3965.1706374643863,35.75308048433046,0.18914225129192447,0.14853906500412697,0.4636254917826915,0.023390229685635696
10000,10000_15380073,103,3020.071975267377,30.41086229946519,0.3509756002174301,0.32229878634342335,0.581085764153678,0.1053984761223777
10000,10000_15380093,43,2673.058181818183,32.276363636363655,0.11586682473718223,0.1325799770874223,0.41714017501914136,0.01778726756198346
10000,10000_15380801,179,2899.6659587565327,24.46328100954135,0.48481576925470105,0.4412897613329815,0.7388433326409342,0.19547462414684974
10000,10000_15380802,27,1209.403240740741,20.58101851851852,0.0999865697192554,0.16551511295760515,0.7312996969434498,0.027549296982167355
10000,10000_15381566,13,6430.6160714285725,57.36607142857144,0.08133242460805405,0.25399437719199675,-0.02394355998887894,0.0647321428571429
10000,10000_15389151,122,1763.7512244898005,19.22188775510209,0.5550367676015786,0.5219267527694625,0.7526319760236779,0.27316938544125385
10000,10000_15389152,176,1424.3799105607077,19.43157034743713,0.44493502338951724,0.41265599970526184,0.7105804799634784,0.17081509142818255
10000,10000_15390916,151,3240.7378446115545,30.9551065162909,0.4117473319110626,0.38089438302307504,0.7833090772565178,0.14612205737558387
10000,10000_15390917,281,2463.7460141006195,25.461366381203227,0.40876790539567837,0.3760621944359768,0.783923221430356,0.14203695544563066
10000,10000_15390918,51,3030.4025473484853,25.765804924242435,0.6166792669906782,0.6036369182830723,0.6107868670866028,0.36548777028093427
10000,10000_15390919,101,3023.2279970760337,27.89656432748551,0.4012515643320335,0.3745063151424883,0.6323130744220716,0.14225725436886488
10000,10000_15390920,51,3159.9761363636417,33.27007575757582,0.19423680467450677,0.17397824530681022,0.5376917051627523,0.031917470156106666
10000,10000_15390921,149,2624.36160714286,26.145360195360272,0.3921720348324725,0.34905411411034964,0.758364672426937,0.12289316656869104
10000,10000_15390922,59,2694.6629629629683,32.172222222222274,0.2424192841123538,0.2217282553546626,0.6918317863125656,0.05034860051345083
10000,10000_15392885,160,2011.6965986394637,19.642006802721205,0.3098798009136202,0.20898657502212667,0.7493910321489511,0.04406900770512351
10000,10000_15392886,198,2649.841414473673,27.438190789473555,0.31159445032370936,0.27358800461208366,0.6932959939874176,0.07582260623461043
10000,10000_15392902,238,1429.1322861552183,16.52050264550283,0.5558601350036938,0.5248385661479453,0.7741213295398766,0.2758589471811329
10000,10000_15393208,79,2814.346875000005,29.504910714285813,0.28663598161811465,0.2561094239215254,0.5920719156816272,0.06852222399376458
10000,10000_15400236,56,1566.8741193181822,20.19203598484849,0.5935783998492056,0.5861183616306764,0.6244491977625446,0.3449703189566117
10000,10000_15401717,188,869.4361987219194,17.151087404658924,0.3818379448290015,0.33660529473671,0.6216387656482649,0.1142111049504053
10000,10000_15401718,195,913.0858281250005,15.436907986111143,0.4604675271316869,0.425185571999531,0.734890356345386,0.18157225068118407
10001,10001_5384561,63,2239.5357142857174,25.331349206349252,0.43960381791635245,0.4068948264816651,0.5414918593991127,0.1662366199373273
10001,10001_5393091,115,2712.7841071428584,27.05648809523812,0.1038653014799397,0.08245893000805071,0.16796984614572247,0.007029081632653045
10001,10001_5393105,17,5087.07208333333,48.36041666666665,0.24479724258862134,0.26440454373162503,0.3947965507100233,0.07157812499999991
10001,10001_5393194,98,5631.935769230779,35.95241758241769,0.4145186818836008,0.36371849303154813,0.6982048883373142,0.13424857253552264
10001,10001_5393210,39,9184.035539215689,64.02927559912855,0.23864722945903136,0.2282452255627834,0.17241980672176416,0.0659577601919494
10001,10001_5397665,37,4656.859920634921,41.84444444444445,0.30566278779693584,0.2927864621262554,0.49219442555228815,0.08624553833879217
10001,10001_5397669,90,3213.2354983660193,28.64052287581706,0.353965194128958,0.3194423367831652,0.6909797309813595,0.10343335829702271
10001,10001_5397670,39,8008.031818181827,56.521590909090946,0.11287461753409855,0.1500048665165744,0.19085999192224756,0.024159297520661205
10001,10001_5397671,59,3574.725108225116,33.99891774891782,0.18214506297168834,0.15783598543359484,0.4171836886516358,0.026039222459339022
10001,10001_5397672,69,3083.0716161616197,34.9706060606061,0.22211461039956534,0.2063677438519091,0.5927487044722066,0.04358134246505461
10001,10001_5397673,23,8216.14831349206,54.28224206349205,0.12551851557701985,0.16768855582938139,0.3735263852090363,0.02823936287477952
10001,10001_5397753,274,2342.1942228966664,21.977909137963394,0.39484800423847344,0.35218328109174923,0.7880784955151177,0.1243845837599255
10001,10001_5412018,40,2318.281018518517,30.620171957671946,0.27293288908643343,0.2634013273601369,0.46066417403344784,0.0722501644690797
10001,10001_5442218,39,4721.287037037033,42.44417989417988,0.29570796653756415,0.2910306433560711,0.4057563336714602,0.08754709239662933
10001,10001_5442784,57,1396.220734126988,23.35763888888895,0.2019928736921342,0.16556192814133397,0.614051839911735,0.02824518927941567
10001,10001_5451904,222,1262.1640316205526,20.865283267457183,0.18755467592948724,0.13453508360234823,0.630112060694827,0.018994802678573085
10001,10001_5451906,18,3852.695089285713,42.67455357142856,0.3271623909085818,0.3366131792605931,0.25547151535365786,0.12042550223214298
10001,10001_5451907,44,2153.8555952380966,28.144880952380987,0.3475194963009106,0.3274407158843634,0.4315597921709175,0.11184452947845816
10001,10001_5451920,30,4901.842840608469,41.32928240740741,0.37307028835838885,0.3538542996487866,0.4718184321078025,0.12863775750783882
10001,10001_5453948,198,2587.6145451362468,22.831600140056086,0.4749313700027985,0.43716607676100877,0.725487885623942,0.19263324379034452
10001,10001_5466031,71,2479.2371212121275,28.089357864357964,0.3631238181819965,0.30611155105134863,0.5234480648525148,0.09865255055190136
10001,10001_5466043,126,1921.6402625152678,21.629532967033047,0.3088022176636312,0.24273685340492393,0.7149509806029887,0.05990749196621457
10001,10001_5467511,37,4758.89203703704,43.0253703703704,0.24020702546380399,0.22981593876004391,0.49807172175955955,0.05520644718792858
10001,10001_5467512,434,1296.2547361111122,17.980611111111166,0.47670944575921287,0.44304719266787024,0.7759489270790493,0.1965561474334061
10001,10001_5467513,23,4845.761111111117,45.93472222222228,0.3356036212709752,0.34794395951024953,0.3454097327515177,0.1274691358024695
10001,10001_5467516,42,3859.4065934066,35.35531135531143,0.4327668733242299,0.4156244989837105,0.5256615783890641,0.17704517704517775
10001,10001_5467521,20,5552.679166666667,43.06527777777778,0.09558364735530751,0.18748367379352476,-0.01877478122009773,0.03541666666666667
10001,10001_5467522,37,3962.2782196969683,37.97556818181816,0.12254857572146136,0.14406397071824964,0.25466876209381945,0.02101110537190083
10001,10001_5467524,21,1399.63125,23.324999999999996,0.10352699681527223,0.17491654609813462,0.28350084133607667,0.03066406249999999
10001,10001_5475885,24,4824.7361111111095,41.23690476190478,0.2838705679098204,0.2693470942525885,0.4864314725492859,0.0751962868480727
10001,10001_5475898,149,821.8160523504298,19.36726762820518,0.21494754113883485,0.1740373409964245,0.622781533221876,0.03149149750712235
10001,10001_5475986,160,2306.1991071428597,20.20084706959716,0.4422829295675428,0.3597555141187968,0.7677191821892778,0.1302598128748551
10001,10001_5475989,64,1360.26930708181,22.572802197802247,0.18420570253445218,0.15371607814436578,0.46856978483042844,0.02497531139071895
10001,10001_5475990,119,1243.5399122807075,23.174853801169704,0.2988397465868843,0.2587344003102941,0.7003519569719007,0.06939778478848209
10001,10001_5476061,15,2902.444791666667,39.77187500000001,0.13045392255601918,0.21373131000837275,0.19404706844931577,0.045711805555555575
10001,10001_5476084,93,2669.988106060606,29.76323863636365,0.3758419892645728,0.33518257288092373,0.7134527325678022,0.11393349851498014
10001,10001_5483355,27,7881.073611111116,60.61250000000004,0.17158256215032872,0.21011570484541414,0.2630783820717414,0.04805193865740745
10001,10001_5483429,134,1281.6244517543869,17.393092105263182,0.19725719170016126,0.1034597646173038,0.72097749631674,0.010796932726422424
10001,10001_5483452,43,5609.762500000009,48.139015151515224,0.20948227415902762,0.21365748146853888,0.40255418729370906,0.05259613177226821
10001,10001_5483453,28,6184.388257575763,57.34659090909096,0.18289299903733988,0.2090904140396438,0.11988868853276077,0.05284298158351193
10001,10001_5490690,168,1456.526730769228,20.801410256410225,0.4136030478078476,0.3838742734255096,0.5613616326140947,0.14809542858316696
10001,10001_5490691,44,2604.2294372294427,31.062229437229504,0.38827214808455524,0.37436978523618103,0.5374329391466728,0.14402442063257828
10001,10001_5490692,95,1811.9787261198983,23.08956274703562,0.546665351567029,0.5380417070850929,0.6562217957606532,0.2907961594362941
10001,10001_5490693,135,1536.5806662087946,22.87366071428584,0.3108495825886926,0.2726559295404711,0.6708064887508142,0.07524193183190492
10001,10001_5491530,17,2705.98125,34.943749999999994,0.12323915151916857,0.1873199087039251,0.22907059364835397,0.03529296875
10001,10001_5491723,47,1354.7892361111126,26.287152777777813,0.09574060575130304,0.11670449681171724,0.6828810779669434,0.013625337577160517
10001,10001_5494093,30,434.5074999999999,15.939999999999994,0.052906479540620985,0.15435535064256395,-0.027194396261816398,0.023958333333333318
10001,10001_5501067,144,1476.7540760869638,25.808682712215465,0.1691654100583306,0.12155127280939995,0.49280754828141043,0.017007815748385075
10001,10001_5501071,99,1629.484985475673,25.277759622367533,0.33432623018422175,0.30809424134597285,0.7242372132150388,0.09697353661064329
10001,10001_5501072,45,1376.374771062274,22.75114468864473,0.3920406408629322,0.37807806852336107,0.5417241432088953,0.14537671577506744
10001,10001_5513177,49,4789.108465608462,47.35264550264549,0.11626175586645052,0.1341570983993994,0.2906747563933309,0.01902096280899196
10001,10001_5513178,25,1759.4149305555547,25.928819444444436,0.09135069190031464,0.17107408870640495,0.1266188218313462,0.029525945216049378
10001,10001_5513179,66,1119.3086640211666,17.078769841269896,0.5200439799140931,0.5006646523034058,0.7544001592675523,0.25098273774530444
10001,10001_5513182,20,5737.573660714287,44.37574404761906,0.12180771546187921,0.19684531457901172,0.15825680087985333,0.038920776643990934
10001,10001_5513183,57,2194.586440345375,28.90168759811625,0.3562602718327346,0.3469631191646953,0.6251936922946093,0.12324362718535763
10001,10001_5533966,59,3378.5192021520206,35.304401327838896,0.3161204568407808,0.3013655823628254,0.5993243629281881,0.09266372998210032
10001,10001_5534048,24,2105.55867346939,26.905612244897984,0.41369666458983134,0.4070819029308702,0.4313131745016776,0.16968093173706583
10001,10001_5534049,50,3625.0299319727965,34.80181405895699,0.3774258273090205,0.34862421226484275,0.5236084895852424,0.12713274529388557
10001,10001_5534239,285,1391.203961096352,17.347787798408213,0.5936452151695314,0.5738544229840903,0.8133350727929594,0.32949616803512677
10001,10001_5534316,24,2529.231597222226,31.389236111111153,0.3756054329750358,0.3727985474286577,0.45717762714455557,0.14192539544753127
10001,10001_5536093,20,6912.723214285709,53.74999999999996,0.22930811983839863,0.24963267999132116,0.4379824975762754,0.06403681264172319
10001,10001_10548281,60,3834.6323489011043,30.989629120879144,0.09950634994083536,0.11740711635215417,0.19135571098642173,0.014539637045646755
10001,10001_10550710,74,2410.7068922305725,29.169548872180407,0.345880538057937,0.32470526241896214,0.6534165400192626,0.10735223279062263
10001,10001_10551844,38,5546.36352040816,41.50892857142857,0.2881498066273642,0.26128808713261203,0.5568501586425688,0.07253813515202029
10001,10001_10565264,25,4337.745238095234,41.867261904761875,0.2029286477839418,0.20686660041786406,0.5523030165778544,0.0440651573129251
10001,10001_12849837,169,2118.9883467023205,26.680800653594822,0.12791074459238666,0.09478108306839991,0.5982728774361005,0.009134851671092101
10001,10001_12851278,200,3281.7113344988325,25.05965423465423,0.5337798029612669,0.4922465015474719,0.7694393899373622,0.24355011445592528
10001,10001_12851661,38,6296.650869963378,57.622023809523895,0.10581878097255316,0.15987004354959242,-0.13218961722658257,0.03211197570744288
10001,10001_12851662,55,4458.838636363644,39.11060606060614,0.10504308392582642,0.1263829640560073,0.16918554858056123,0.017766586317722783
10001,10001_12852925,670,778.4801394512012,14.228774661011697,0.4931007134506306,0.45906219655662006,0.8241226080788265,0.21094234847802476
10001,10001_12855923,247,1044.235255847952,12.915562865497083,0.4849351314865152,0.42241359851171356,0.8483435662716744,0.17867450787327038
10001,10001_12860738,92,2296.2914473684255,23.215131578947407,0.09585602198231913,0.08551830993674772,0.3013331429732628,0.007334227839335198
10001,10001_12861055,35,2793.799553571429,28.88080357142856,0.10628088952747738,0.13742904082424237,0.4247484071292015,0.01899164939413264
10001,10001_12877510,35,172.4898809523808,9.719642857142848,0.101128064220334,0.14582933548148294,0.45281812610169836,0.021307752267573657
10001,10001_15368943,54,5547.786979166672,43.46645833333334,0.19622894823169135,0.16618780623477156,0.30657022964627273,0.03373553059895825
10001,10001_15368944,22,5339.023809523807,43.75694444444443,0.10240382601682267,0.17025413325701585,0.0953830826624776,0.029064606166540666
10001,10001_15376665,36,1611.1738005050508,21.904040404040416,0.5067394285917248,0.49657665953550334,0.43287779389303027,0.2487699836113664
10001,10001_15377034,26,7876.870535714279,50.93601190476187,0.1126356524955151,0.169341620853997,0.11079662282732045,0.02947845804988655
10001,10001_15377035,72,4231.46936050062,34.031402625152694,0.33323637003201506,0.2959653782133845,0.5154547656745382,0.08903574895948456
10001,10001_15377056,62,3978.3525793650897,33.004298941799064,0.47884095480534966,0.46245236993407307,0.6342855152905129,0.215015152151396
10001,10001_15377065,24,4007.5791666666682,40.32951388888891,0.32180029432353247,0.32796760505695316,0.6039975274827497,0.1092571494020062
10001,10001_15377068,54,3495.507846003898,28.530409356725144,0.6229050039739822,0.616160587424638,0.6172875124320063,0.3813282558503809
10001,10001_15377069,51,3549.5531250000054,35.7061342592593,0.2925421612670857,0.27430303490429814,0.622995618815873,0.07623046279625839
10001,10001_15377070,47,4745.307007575761,42.62670454545459,0.09325929009663593,0.12650885061460265,0.36261682895131364,0.016315803632920126
10001,10001_15377071,35,3498.8674603174595,30.781746031746025,0.11576486345356893,0.14099395772637413,0.1630995406993602,0.020096765558075075
10001,10001_15378231,134,3623.5031908761657,29.737306488801135,0.41296018584865646,0.37634294047921174,0.6259915173881805,0.14379352418675817
10001,10001_15384125,80,5245.240808823518,38.40686274509804,0.23679436199901424,0.19097175952531115,0.5717974040440228,0.03860002468358667
10001,10001_15384127,79,3611.006365740739,34.34944800569799,0.20325619866835648,0.17248584487615878,0.49994730059045506,0.032106997977390514
10001,10001_15384128,80,4132.417200854702,36.49804131054127,0.20049003738603943,0.17581675716088951,0.42954202201954206,0.03297671910542773
10001,10001_15384132,166,3403.6460488829134,26.501087119508348,0.31150814094135976,0.24721881282342037,0.7209009223788857,0.06170603789222023
10001,10001_15384133,37,4901.555059523817,35.57946428571436,0.4371392464910061,0.4117711599726726,0.5740175563413902,0.1719804264298319
10001,10001_15384137,133,2788.9882478632526,31.494391025641093,0.13888059359543856,0.1194769805882443,0.6769504198118514,0.015038484652366966
10001,10001_15384138,28,7283.648409090914,52.582272727272766,0.321421465262041,0.3073107789361397,0.37349520452584173,0.09985023243801641
10001,10001_15384139,48,3932.3166971917053,38.87583943833953,0.3047115906845466,0.2938263305020422,0.560871943760118,0.08888220804429603
10001,10001_15387531,186,1914.7973835078947,19.186274192852977,0.5438574261605477,0.4995726090016682,0.6909455272737344,0.25091788237718865
10001,10001_15387928,91,1819.3102386039877,26.810452279202273,0.2028426792391148,0.1727444518500836,0.5654969661964009,0.030893132081923087
10001,10001_15388432,45,1897.847346230161,25.73251488095241,0.27051387524277937,0.21492771261478483,0.5023820911502465,0.04730795131999564
10001,10001_15390691,56,4972.473989898997,39.727777777777824,0.31673445152907465,0.2882415137672254,0.5249373416642499,0.0839465520099992
10001,10001_15392919,17,8688.69097222222,57.6423611111111,0.2896288422007527,0.2906286879813531,0.3092370521188855,0.08610628858024684
10001,10001_15392920,16,8664.856249999995,58.28244047619043,0.3393815938938975,0.35801441418686875,0.31990212165389537,0.1338221017573693
10002,10002_5385471,75,1929.8251838235312,17.722035845588263,0.6670049252023372,0.6442955561634309,0.684518054421103,0.41613640136601526
10002,10002_5385549,85,3512.927462651727,31.650501867413652,0.250536858860162,0.2151487198620548,0.5965121765764503,0.047730797263229
10002,10002_5385553,102,2257.75932539683,23.906318681318748,0.4023727408073337,0.37322927505461895,0.7441207739906794,0.13991653451732475
10002,10002_5385554,75,1635.8801476301473,23.798659673659667,0.4121982215818425,0.39241918969029677,0.7075426481210413,0.15480410211753037
10002,10002_5385556,48,1484.1520833333343,24.653282828282848,0.37172323703920396,0.34053108056822057,0.4363220967438029,0.11752771361021873
10002,10002_5385772,40,1738.5853528911584,29.878720238095262,0.15269036301859074,0.15124023448270654,0.3683450846604019,0.02370829284094589
10002,10002_5385850,38,2771.2245454545473,28.750000000000018,0.5647401320078898,0.551696172652047,0.41977079332705725,0.30490981404958806
10002,10002_5385851,28,4369.988095238101,42.55555555555562,0.26583490753163375,0.2544321428109659,0.3363109516203401,0.06659226190476203
