Parcel_ID,Patch_ID,Parcel_Size,Crop_Label,NDVI_Min,NDVI_Max,NDVI_Mean,NDVI_Std,NDVI_Peak_Value,NDVI_Peak_Timestep,NDVI_Slope,EVI_Min,EVI_Max,EVI_Mean,EVI_Std,EVI_Peak_Value,EVI_Peak_Timestep,EVI_Slope,NDVI_Range,EVI_Range,NDVI_CV,EVI_CV
10000_5437933,10000,483,,-0.857042603205098,0.9880777304967847,-0.010184092541078764,0.527328560543519,0.9880777304967847,18,0.0027020675343087364,-1.0,1.9433890062143069,0.8656133196719654,0.7108373353931638,1.9433890062143069,18,-0.013888658062086123,1.8451203337018827,2.943389006214307,-51.77968250124384,0.8211949966881219
10000_5437937,10000,624,,-0.7782055664676818,0.8457669210494095,-0.07100197329476836,0.42249305202642595,0.8457669210494095,24,-0.0013788995887370318,-1.0,1.9980385256949995,0.7692121724469986,0.5154588308817739,1.9980385256949995,8,-0.020038778605118775,1.6239724875170913,2.9980385256949997,-5.950441824720029,0.6701126719574424
10000_5437939,10000,24,,-0.9415058860243407,1.0,-0.16358077229139428,0.5339119281683873,1.0,22,0.002431793275451013,-1.0,2.0,0.832385807777141,0.773999863577549,2.0,8,-0.007678088662315842,1.9415058860243408,3.0,-3.263904145508897,0.929857101175138
10000_5449560,10000,22,,-1.0,1.0,-0.0788789280575645,0.5269474499705828,1.0,18,-0.0032490959240368484,-0.9841342489053723,2.0,0.45243000362196456,0.8662077568832852,2.0,8,-0.03334376713875405,2.0,2.9841342489053724,-6.6804599118109795,1.9145674044672456
10000_5449572,10000,62,,-0.9507533729956533,0.8509667364164867,-0.08291049643587085,0.4621950651078182,0.8509667364164867,35,-0.0027292652431364054,-1.0,1.9864863700349706,0.3745261116545622,0.7804955090452409,1.9864863700349706,8,-0.015174148717846243,1.80172010941214,2.986486370034971,-5.574627347836323,2.083954800261216
10000_5449573,10000,182,,-0.8044835420353231,0.641926761925011,-0.08586787887415022,0.4363271332803462,0.641926761925011,2,0.0022781811558552933,-1.0,1.999378724439018,0.4313129081966439,0.7463520796190518,1.999378724439018,8,-0.0026179661221854395,1.446410303960334,2.999378724439018,-5.081378389858918,1.7304190255641159
10000_5449575,10000,72,,-1.0,1.0,0.12311288669059127,0.5666111390433224,1.0,22,0.015349845122719814,-1.0,1.9645760758288806,0.5574301184654042,0.9250948996433676,1.9645760758288806,22,-0.0011514363687591728,2.0,2.9645760758288806,4.602370298112114,1.659571042903867
10000_5449649,10000,129,,-0.865188098921219,0.9962280336478541,0.18837844638363488,0.481883353881516,0.9962280336478541,18,0.009019930643226435,-1.0,1.943034809534218,0.3672038624478589,0.8560737395270205,1.943034809534218,8,-0.03005823912825416,1.861416132569073,2.9430348095342183,2.5580597863067474,2.3313309138606066
10000_5451155,10000,58,,-0.8973007687549257,0.9036287418023139,0.03537539997633432,0.519571502095751,0.9036287418023139,35,0.01375086182864084,-1.0,1.9972275778368218,0.3620776534939503,0.643936852768594,1.9972275778368218,8,-0.014482467490303954,1.8009295105572396,2.9972275778368216,14.687363409875317,1.778449536364049
10000_5451171,10000,37,,-0.8244354568354952,0.9965228568712358,0.09736554614595319,0.4866495616673244,0.9965228568712358,6,-0.008659628570878286,-1.0,2.0,0.025902294480356924,0.750471491197665,2.0,8,-0.00293225789142863,1.820958313706731,3.0,4.998169588204536,28.973155333217044
10000_5451174,10000,19,,-0.9970152567697081,1.0,-0.018303916869557284,0.5419496671499446,1.0,18,-0.006610553666922238,-0.9973975386017145,1.9812119114866227,0.6737382218307183,0.8453799415967093,1.9812119114866227,8,-0.01908470659941156,1.9970152567697081,2.9786094500883373,-29.60841480521873,1.254760234252399
10000_5456366,10000,351,,-0.6945156697216227,0.9843611495105874,0.10921758015349378,0.47137845848719684,0.9843611495105874,23,-0.0068380840526621415,-1.0,2.0,-0.06627715951365108,0.6343839511172118,2.0,8,-0.002086626818572896,1.67887681923221,3.0,4.315957327246685,-9.571684295000464
10000_5464030,10000,134,,-0.7109245955546676,0.9986396009503059,0.024052688110945422,0.4108525125896332,0.9986396009503059,19,-0.006971842794823096,-0.8205710226340243,2.0,0.1883833169686838,0.7153898737044113,2.0,8,-0.002549988715072337,1.7095641965049735,2.820571022634024,17.081348241870238,3.7975222394460384
10000_5464031,10000,51,,-0.9425553202238225,0.9607843137254902,0.10629035951146071,0.5541256496368674,0.9607843137254902,5,-0.02087556798647499,-1.0,1.9912422878878875,0.3874786261135201,0.9006897356965438,1.9912422878878875,5,-0.029270120634903786,1.9033396339493127,2.9912422878878875,5.213319439792889,2.3244887633822158
10000_5464096,10000,35,,-0.9003417698635768,1.0,0.11114719482589878,0.46607382107457834,1.0,2,-0.01408095791449238,-1.0,1.9985264158103402,0.36325551352347085,0.8429099941780764,1.9985264158103402,8,-0.009484401215342317,1.900341769863577,2.99852641581034,4.193302222981112,2.3204326970780773
10000_5464097,10000,40,,-0.8968242214314845,1.0,0.06320680335798586,0.5228773346928282,1.0,6,-0.018339915429440003,-1.0,2.0,0.0317581671300413,0.7615094683589727,2.0,8,0.012713181726130165,1.8968242214314845,3.0,8.272483723097952,23.978374616426933
10000_5485209,10000,235,,-0.6691438151607646,0.8386346484637303,0.15179114871629498,0.40331161811062993,0.8386346484637303,34,0.008701119662060119,-1.0,1.9656948463913915,0.6896464656404047,0.8446136472831289,1.9656948463913915,30,0.015905370412026117,1.5077784636244949,2.9656948463913917,2.657016531934109,1.224705232487155
10000_5485222,10000,99,,-0.9194492906386504,0.8721777229878281,0.18941851774850757,0.41524248364883865,0.8721777229878281,23,0.0083316621662416,-1.0,1.9934890357610389,0.02418285677870038,0.6998913640631398,1.9934890357610389,8,0.009683231962591889,1.7916270136264787,2.993489035761039,2.1921957085431436,28.94162096115028
10000_5485223,10000,127,,-0.8435596783165096,0.9352494152452068,0.0581819022050545,0.4307918633844552,0.9352494152452068,2,-0.008661220591142403,-1.0,1.996951651205329,0.08635902024324622,0.7140837950819374,1.996951651205329,8,0.008375743067078157,1.7788090935617165,2.996951651205329,7.404223186515182,8.268779687203388
10000_5485224,10000,121,,-0.8347107438016529,0.9966639376893557,0.02827108587414611,0.45912344986605264,0.9966639376893557,2,-0.011818843673808487,-1.0,2.0,0.12401926021962299,0.7607985480283759,2.0,8,0.008894754394956867,1.8313746814910086,3.0,16.240030167557833,6.134518826639558
10000_5487347,10000,63,,-0.978204874950349,0.9993645459138699,0.21507450693878172,0.5248366647684548,0.9993645459138699,6,-0.002363188269166131,-1.0,2.0,0.306891371763719,0.8461464758154674,2.0,8,0.01576724057483053,1.977569420864219,3.0,2.4402549973776906,2.7571529410588997
10000_5487355,10000,39,,-0.9456860861096151,1.0,-0.15642827274438834,0.4687940167885883,1.0,42,-1.0381752120309497e-05,-1.0,1.97953819603525,0.8344111836473875,0.7272233497559468,1.97953819603525,8,-0.005099969003344312,1.9456860861096152,2.97953819603525,-2.9968626421084874,0.8715407406953638
10000_5488340,10000,62,,-0.9531004470950702,0.8723947772494515,0.10045263254096984,0.5330252030637468,0.8723947772494515,1,-0.0007082561194119162,-1.0,1.9931877302697034,0.23688662639904176,0.7463077587003548,1.9931877302697034,8,-0.004171568557278449,1.8254952243445217,2.993187730269703,5.306233759319485,3.150484848132926
10000_5488343,10000,78,,-0.7741475420226583,0.9510422440995759,0.1834503299941084,0.5078510969264074,0.9510422440995759,19,0.011515190765268787,-1.0,2.0,0.43051377920358497,0.8102159236027019,2.0,8,0.007374129967179906,1.7251897861222343,3.0,2.768330093815674,1.8819743848426658
10000_5488841,10000,29,,-0.8933643766354916,0.7738571845848623,-0.1496521593565702,0.4322917522994384,0.7738571845848623,42,0.005632769654480647,-1.0,2.0,0.45714110260091717,0.6387253299700731,2.0,8,0.001414459575813368,1.6672215612203538,3.0,-2.8886437926757345,1.3972169913487489
10000_5488842,10000,15,,-0.9589437660543172,0.8022617525876321,-0.08829641042791447,0.37636639360155777,0.8022617525876321,42,0.006314850901787131,-1.0,2.0,0.3250074459882701,0.7175840438832582,2.0,8,0.0028757127086678153,1.7612055186419493,3.0,-4.262533826719524,2.207900251707323
10000_5488851,10000,81,,-0.9012345679012346,0.9259259259259259,0.04236589754324818,0.4952574620884131,0.9259259259259259,22,-0.005300574516681322,-1.0,2.0,-0.09533362587358393,0.6843653719459563,2.0,8,-0.008289225389136902,1.8271604938271606,3.0,11.690000068636364,-7.178636472295892
10000_5488861,10000,39,,-1.0,1.0,0.057578001637363464,0.548579373595606,1.0,19,0.006228483133648853,-0.975372111129835,1.996109383693922,0.783184327946998,0.8897775013445383,1.996109383693922,8,-0.01330362432035482,2.0,2.971481494823757,9.527584541311644,1.136102266392301
10000_5488864,10000,87,,-0.960109998980437,0.9982298275192589,-0.1703555489235869,0.5330932890651747,0.9982298275192589,18,0.00012711987145914093,-1.0,1.9762387764483094,0.4664393387289336,0.7877342914671719,1.9762387764483094,8,-0.029981026970738588,1.9583398264996958,2.9762387764483096,-3.1292982455022735,1.688824696316424
10000_5488961,10000,49,,-0.9183673469387755,1.0,0.11084307045489719,0.5503386499534944,1.0,5,-0.01375338543450292,-1.0,2.0,0.5918387276261866,0.9434229321511701,2.0,40,-0.019931695143350876,1.9183673469387754,3.0,4.9650248594221535,1.5940540423818097
10000_5489044,10000,141,,-0.9062903335612161,0.9651858208505202,-0.0361504957650146,0.5438306823109407,0.9651858208505202,23,0.002518617648452453,-1.0,1.9881843977258347,0.3057626225231286,0.8066808600736105,1.9881843977258347,8,-0.01964024170656035,1.8714761544117362,2.988184397725835,-15.043523504661849,2.638258486385158
10000_5489052,10000,218,,-0.8862759041039863,0.8479605111263272,0.03404184168303244,0.4592462597998579,0.8479605111263272,15,-0.011540154871902287,-1.0,2.0,0.03757695687164531,0.6026052040258644,2.0,8,0.008375469875802228,1.7342364152303134,3.0,13.490636880624242,16.036557875579252
10000_5490925,10000,161,,-0.9259639660588245,0.8807424291943335,0.01942064040398587,0.5213014562614858,0.8807424291943335,34,0.01115955440161346,-1.0,1.9997914625127715,0.2898680956404841,0.7989547961590598,1.9997914625127715,8,-0.02899234305914984,1.806706395253158,2.9997914625127713,26.84263633902264,2.7562701125524405
10000_5530541,10000,27,,-1.0,1.0,-0.20520686193244428,0.5198734108786933,1.0,22,0.006763429533359691,-0.9599345396524195,2.0,0.4730134893561389,0.7564280208737703,2.0,8,-0.017864516098597003,2.0,2.9599345396524193,-2.533411560008921,1.5991679347490342
10000_10551237,10000,152,,-0.8671655053494921,0.9293022851449596,0.03755042132696381,0.4198359056343094,0.9293022851449596,27,-0.002866695025923023,-1.0,1.9994900448811996,0.16374944196271654,0.7105532145059129,1.9994900448811996,8,0.004127619095308043,1.7964677904944517,2.9994900448812,11.180588099738767,4.3392707944310915
10000_10551238,10000,171,,-0.7530408214231594,0.9479803099544906,0.18285364074473068,0.4293936835361227,0.9479803099544906,23,0.0014496641647362212,-1.0,2.0,0.2615760365665438,0.7561803497005505,2.0,8,0.021885283674489327,1.70102113137765,3.0,2.34829155331205,2.89086236918938
10000_10551239,10000,260,,-0.8752102622869165,0.9307692307692308,0.23265240309886595,0.4835819310747544,0.9307692307692308,32,-0.011434654802136622,-1.0,1.9933366728342001,0.7173775174337838,0.9351287330175558,1.9933366728342001,32,-0.005123423837349601,1.8059794930561472,2.9933366728342,2.078559704726792,1.3035378127367827
10000_10551413,10000,154,,-0.9377747537417312,1.0,0.025801286671768096,0.4866804642669071,1.0,27,-0.005776038770676268,-1.0,2.0,0.08362123799143936,0.7021714265379081,2.0,8,0.005540783834676135,1.9377747537417314,3.0,18.862635876724568,8.397045528545474
10000_10551414,10000,55,,-0.6895715203930532,0.9064587110326962,0.22569243343699208,0.3882732734414581,0.9064587110326962,32,0.00819881555409323,-1.0,2.0,0.043036860096650156,0.7159192329609865,2.0,8,0.00804919599697174,1.5960302314257495,3.0,1.7203645258502185,16.635020886816562
10000_10551415,10000,250,,-0.9894246257705551,0.976,0.011591062252666822,0.5218763144639261,0.976,27,-0.003341617253177301,-1.0,1.904924260170213,0.20627330334990301,0.6718615304058979,1.904924260170213,27,0.0017332160707111553,1.965424625770555,2.9049242601702128,45.023989419430556,3.2571422812519333
10000_10551416,10000,183,,-0.6530849417425246,0.9327859795274284,0.14312920519122457,0.373997402286387,0.9327859795274284,27,0.002247105673920755,-1.0,2.0,0.365439098373187,0.7352109412128236,2.0,8,0.021503010945128197,1.585870921269953,3.0,2.6130053307894983,2.011856214529795
10000_10554458,10000,96,,-0.8581534727541061,0.9997662828631467,0.055391815823364776,0.49969297879393837,0.9997662828631467,19,0.01699853864874712,-0.9935324988651706,1.9964740936205982,0.44639799232060723,0.8347782174785485,1.9964740936205982,8,-0.016007225016172747,1.8579197556172529,2.990006592485769,9.02105990128174,1.8700312571717177
10000_10555461,10000,177,,-0.9236789172270646,0.9861244484527445,0.1502363176619761,0.49624520616366424,0.9861244484527445,23,-0.015909345966611064,-1.0,2.0,0.6671051667086403,0.8499207722365986,2.0,29,0.0047536987410900355,1.9098033656798092,3.0,3.303097286031845,1.2740431372904837
10000_10561111,10000,53,,-0.906574514497362,0.9552166798188064,-0.07897567318948398,0.4788792550067275,0.9552166798188064,32,-0.0016110410944138584,-1.0,1.9988807892793752,0.3835749392862861,0.798629894546678,1.9988807892793752,8,0.005600080048744752,1.8617911943161685,2.998880789279375,-6.063630689086669,2.082069999703266
10000_10565346,10000,61,,-0.8305328125706907,0.7657836560950555,0.11613171952460974,0.40490181120794766,0.7657836560950555,36,0.012480903354599133,-1.0,1.9997470664710064,0.22402006450238018,0.7195226957609384,1.9997470664710064,8,-0.01378598320466077,1.596316468665746,2.9997470664710066,3.486573504635045,3.2118670496794857
10000_10569037,10000,126,,-0.9607278700306854,0.9831473529263274,-0.16070282850919607,0.5036370482198076,0.9831473529263274,32,0.0055426193869779075,-1.0,1.9717509929911015,0.513602319066324,0.8268147303298038,1.9717509929911015,8,-0.003683882933931626,1.9438752229570126,2.9717509929911015,-3.13396524648376,1.6098344644053064
10000_12855219,10000,51,,-0.9230566832033369,0.9166590033761323,0.06539753600433189,0.4447271530401134,0.9166590033761323,32,-0.003274329982768795,-1.0,2.0,0.3639259439093058,0.810644620381225,2.0,8,0.03211880496177181,1.8397156865794693,3.0,6.800364542893628,2.227498785599793
10000_12855429,10000,111,,-0.9243538277522174,0.9018257910022562,0.1321093807523554,0.45817188520226565,0.9018257910022562,15,-3.250153331906127e-05,-1.0,2.0,0.09565928625735061,0.6863023190196864,2.0,8,0.017720820467120313,1.8261796187544737,3.0,3.468125033300079,7.17444457434998
10000_12855430,10000,126,,-0.9157510688688116,0.9452909680469945,0.16762565930976486,0.4802214393673857,0.9452909680469945,17,-0.0059283806227463254,-1.0,2.0,0.3358942974929889,0.8972106038546167,2.0,8,0.013346737923845659,1.8610420369158063,3.0,2.8648442768032,2.6711098814121588
10000_12856397,10000,29,,-1.0,0.8620689655172413,-0.06849307821614202,0.48889291724591355,0.8620689655172413,21,-0.004016765542714282,-1.0,2.0,0.24219777642818172,0.7971794043159699,2.0,8,-0.011692396693806423,1.8620689655172413,3.0,-7.137845186072337,3.291439678588291
10000_12856458,10000,135,,-0.9258141080866504,1.0,-0.08819483305418382,0.5455606270801686,1.0,18,-0.01054555105219153,-1.0,2.0,0.2404771188104526,0.7883565735329997,2.0,8,-0.021099856755497887,1.9258141080866504,3.0,-6.1858577202994685,3.278301672315762
10000_12856470,10000,100,,-0.8063188775896758,0.9931639016705242,0.03934804406595162,0.5172374450065155,0.9931639016705242,19,-0.012019500785873551,-1.0,2.0,0.0712387657516223,0.7608386650257587,2.0,8,-0.0006619334233249943,1.7994827792602,3.0,13.145184870885082,10.680119878511983
10000_12857818,10000,151,,-0.8308164892604994,0.8974484624265167,-0.06684945715848328,0.42629078084411576,0.8974484624265167,2,-0.012364984381499506,-1.0,1.955901489823703,0.441179789356556,0.7351237732425009,1.955901489823703,8,-0.03185387865882889,1.728264951687016,2.9559014898237033,-6.376878178715332,1.666267980344184
10000_12857821,10000,91,,-0.8657204334474922,0.962382801399216,0.15297532677388523,0.4086175344348957,0.962382801399216,19,-0.0071342257587462335,-1.0,1.947781892737644,0.3958943326780789,0.9256035801646368,1.947781892737644,24,-0.02751785895825653,1.8281032348467081,2.947781892737644,2.6711334196235725,2.3380065850480984
10000_12864483,10000,90,,-0.9371746249730804,0.9132150827566379,0.12030251160742578,0.5426826692156818,0.9132150827566379,35,0.00424474240917419,-1.0,1.78408074273571,0.5106640376231808,0.8670211065078692,1.78408074273571,18,-0.012585818166466426,1.8503897077297182,2.7840807427357097,4.510983327403373,1.6978307177552556
10000_15368703,10000,149,,-0.9889973990405809,0.9751367819873453,0.03771932054878151,0.554599218603921,0.9751367819873453,32,0.012914043795242821,-1.0,1.9968451453060692,0.5364791630148592,0.8446426033650813,1.9968451453060692,8,-0.00010613356853614466,1.9641341810279263,2.996845145306069,14.70331552906728,1.574418254894094
10000_15374476,10000,38,,-0.9239651454327348,1.0,0.12392990840002793,0.5147119571380877,1.0,42,0.005138734216869813,-1.0,2.0,0.4864891578581071,0.8265181280468418,2.0,8,0.016413786933444315,1.9239651454327347,3.0,4.153250189971655,1.698944565787146
10000_15374477,10000,42,,-0.9060755908799466,0.9928961583117625,0.046801214863226484,0.47255347955700544,0.9928961583117625,42,0.004444690345196621,-1.0,2.0,0.48932292318689596,0.7591248088297199,2.0,0,0.008086062951093794,1.898971749191709,3.0,10.097032309261392,1.5513779497021318
10000_15374490,10000,34,,-0.9379601036068119,0.9536946779970352,0.15162650081960613,0.4914965309784302,0.9536946779970352,42,0.013619427815464488,-1.0,2.0,0.4528176349479061,0.7251613840213965,2.0,8,0.014920109275248266,1.8916547816038471,3.0,3.2414946985304964,1.6014424175206818
10000_15374491,10000,10,,-1.0,1.0,-0.12689312878962544,0.5309190885459882,1.0,17,0.007908319379288722,-1.0,2.0,0.49160832686357586,0.5665368458459742,2.0,8,-0.0016749234515916521,2.0,3.0,-4.183986441583113,1.152415049468926
10000_15374492,10000,91,,-0.9225427314453777,0.9985268171341085,0.12082644446162841,0.5161029407769406,0.9985268171341085,34,0.011875421207897818,-1.0,2.0,0.4365203353244924,0.8537394590486778,2.0,8,0.024536178607432367,1.9210695485794862,3.0,4.2714399183238685,1.9557838900132838
10000_15380073,10000,103,,-0.9406296073774364,0.9611650485436893,0.01602997156654665,0.4828403875255709,0.9611650485436893,32,0.015600018498450604,-1.0,1.9972695332771353,0.6305346305870396,0.8519263029860951,1.9972695332771353,8,0.005037621192295286,1.9017946559211256,2.9972695332771355,30.121081894019262,1.3511173663558524
10000_15380093,10000,43,,-0.9936280438698617,0.9965938256765057,0.04496049871726091,0.5259303315109256,0.9965938256765057,6,0.00020820217968531401,-1.0,2.0,0.4296078611386387,0.9098169601260572,2.0,8,-0.005634847599267751,1.9902218695463674,3.0,11.697606333111045,2.1177846618933347
10000_15380801,10000,179,,-0.5869077727713424,0.9538385956108512,0.14369998484777943,0.4382816294896423,0.9538385956108512,35,0.007406645704496474,-1.0,2.0,-0.009857897000966289,0.6578375754178127,2.0,8,-0.0028688611340026075,1.5407463683821936,3.0,3.049976654166978,-66.73210753514726
10000_15380802,10000,27,,-0.8167021676262206,0.8562006752051914,0.15905858757479197,0.479982042687727,0.8562006752051914,35,0.00041421528333060985,-1.0,2.0,-0.010435419809672388,0.6848420276603725,2.0,8,0.00030840342903237,1.6729028428314119,3.0,3.017642868767478,-65.62674970614044
10000_15381566,10000,13,,-1.0,0.9133383935255485,0.11003523539789906,0.41722191002918113,0.9133383935255485,20,-0.00847689410909102,-1.0,2.0,0.06782094528835647,0.731891692709131,2.0,8,0.008305597437730775,1.9133383935255486,3.0,3.791711542246875,10.79152733247894
10000_15389151,10000,122,,-0.9918026763111746,0.6525673936149693,0.013636776151392213,0.40315709522996,0.6525673936149693,15,0.00040564836019123983,-1.0,2.0,0.027084759513686742,0.6651395602113288,2.0,8,-0.014770546541311304,1.6443700699261439,3.0,29.5639376282806,24.557696895859273
