Parcel_ID,Is_Anomaly,Anomaly_Score,Patch_ID,Parcel_Size,Crop_Label,NDVI_Min,NDVI_Max,NDVI_Mean,NDVI_Std,NDVI_Peak_Value,NDVI_Peak_Timestep,NDVI_Slope,EVI_Min,EVI_Max,EVI_Mean,EVI_Std,EVI_Peak_Value,EVI_Peak_Timestep,EVI_Slope,NDVI_Range,EVI_Range,NDVI_CV,EVI_CV,NDVI_Derivative_Mean,NDVI_Derivative_Std,NDVI_Derivative_Min,NDVI_Derivative_Max,NDVI_Negative_Slope_Count,NDVI_Sharp_Drop_Count
10000_5404609,False,-0.47177662636306184,10000,62,,-0.6220971603472558,0.6542008895095458,0.0717056432676929,0.3256784186316712,0.6542008895095458,23,0.0047429124890326,-1.0,1.999077350852996,0.3835754618063141,0.7204120397611804,1.999077350852996,8,0.0158758884656668,1.2762980498568015,2.999077350852996,4.541879249267034,1.8781493935695437,0.0029501733095929706,0.44174916781237167,-0.8934186265550859,0.8533572627443459,23,18
10000_5404614,False,-0.43637160692620486,10000,59,,-0.7816601670384191,0.7189878023349553,-0.0199000568474299,0.4390670818124589,0.7189878023349553,15,-0.0043203590069347,-1.0,2.0,0.0612475431706344,0.671021982291215,2.0,8,-0.0072370726933582,1.5006479693733743,3.0,-22.06362051198705,10.95589860417381,0.0079141117379344,0.49460560811080345,-1.2546536322287412,1.2176136753070095,18,16
10000_5404681,False,-0.41067869743097946,10000,83,,-0.8135128588456152,0.9663662026144236,-0.0401352863855099,0.4372528640296084,0.9663662026144236,19,-0.0036151827927221,-1.0,1.9622430624233105,0.3110112040787851,0.7093453517780376,1.9622430624233105,8,-0.0252132610030948,1.7798790614600386,2.9622430624233105,-10.894477462411857,2.280770980812116,-0.026184568021466927,0.6006724660102601,-1.579098213120699,1.3329264073581875,21,17
10000_5404707,False,-0.4209487090821008,10000,65,,-0.8851257346400065,0.9384615384615383,0.0474271287909211,0.4976747290996358,0.9384615384615383,2,-0.0163049098330326,-1.0,1.9947877762919488,0.3452273747905345,0.8100335062314828,1.9947877762919488,24,-0.0268271764280079,1.823587273101545,2.9947877762919486,10.493458846286227,2.346376741587194,0.012863334827544976,0.6145681739438443,-1.5728542001288437,1.2382404011839432,20,17
10000_5404710,False,-0.3807781437062662,10000,47,,-0.9375017982669304,0.9485702060033164,0.0965911610117809,0.4367084015335697,0.9485702060033164,18,-0.0045494871975953,-1.0,2.0,0.4699609050547442,0.8316759765185194,2.0,8,0.0069219273254752,1.8860720042702468,3.0,4.5212041324181245,1.7696705191359163,0.009518789535301574,0.5432536739109187,-1.3789220911709714,1.2929421713760612,21,19
10000_5408261,False,-0.40356096199251473,10000,111,,-0.9296359474547048,0.8378378378378378,-0.0388436810623518,0.5020920680724104,0.8378378378378378,38,-0.0057082151566899,-1.0,2.0,0.1010069695750838,0.6903123498170134,2.0,8,0.003504875345218,1.7674737852925426,3.0,-12.925968487027216,6.834303458246348,-0.018101425103733602,0.6921445880681951,-1.4310152227446524,1.7674737852925426,21,18
10000_5412186,False,-0.3893428608897852,10000,218,,-0.8415650883205219,0.9677540368229428,-0.0529875617737413,0.4917739598236833,0.9677540368229428,19,-0.0016849796381174,-1.0,2.0,0.2114676508091307,0.746730375185558,2.0,8,0.0064619191292941,1.8093191251434648,3.0,-9.280933792215473,3.5311800032608858,-0.01456857737957334,0.5950533329752602,-1.2558095640244171,1.485621492980767,18,16
10000_5412190,False,-0.42945772107504143,10000,111,,-0.7799910244773725,0.8032648364466684,-0.01550657066556,0.4022857449905581,0.8032648364466684,30,0.0055900379590665,-1.0,1.9564876023843865,0.351647171879774,0.7678678717770852,1.9564876023843865,8,-0.0282644725197903,1.5832558609240408,2.956487602384386,-25.942938196735803,2.1836315242805338,0.008305567953416476,0.5084362716103444,-0.9363749257137066,1.0088557403776384,19,19
10000_5412192,False,-0.42203042776470867,10000,103,,-0.83711016502213,0.7110160193869778,-0.1171684575460864,0.3592437178342141,0.7110160193869778,19,0.0061918505793552,-1.0,1.995467119026084,0.5110163729182348,0.6311166853354366,1.995467119026084,8,-0.020378913525273,1.548126184409108,2.995467119026084,-3.066044872642962,1.235022411084653,0.011031570298942245,0.5304346984483261,-1.0466341403522914,1.1202117660953812,21,20
10000_5412193,False,-0.3931801504104766,10000,31,,-0.814474809927903,0.9232057254073126,0.0239414854878717,0.48391817804565,0.9232057254073126,18,0.0133428528165485,-1.0,1.9930596867070645,0.4054055363959961,0.7920769739832308,1.9930596867070645,8,-0.0133134633206688,1.7376805353352156,2.993059686707064,20.212529258700343,1.9537891896761028,0.0032586766080252407,0.5626969061442917,-1.0228473586828897,1.2061321020739824,21,19
10000_5412199,False,-0.41242516540994656,10000,70,,-0.8187365943757785,0.8482475966624221,-0.0159912452755184,0.4382269900349495,0.8482475966624221,34,0.0129866795963933,-1.0,2.0,0.2472270336914368,0.5936733574837072,2.0,8,-0.008458098204378,1.6669841910382006,3.0,-27.40419876792427,2.401328546502658,-0.018576107672467503,0.5546918399256218,-0.9397833120948099,1.1477579163003568,20,18
10000_5412205,False,-0.4372917271595183,10000,10,,-1.0,1.0,0.0425315922869435,0.6127841975407761,1.0,22,0.0155859989770543,-1.0,2.0,0.6045245176384052,0.9241005451667024,2.0,8,-0.0330426431873271,2.0,3.0,14.407738354331627,1.528640283259856,-0.029975430393471187,0.5718170655032317,-1.0968923225444074,1.239996628868905,21,18
10000_5412208,False,-0.40979911120442297,10000,41,,-0.8496467145539536,0.8747455070022156,-0.047881365820798,0.4801214484764001,0.8747455070022156,34,0.0063972847089119,-1.0,1.983780915355125,0.2729853498335882,0.7133803638357789,1.983780915355125,8,-0.0184200553674529,1.7243922215561691,2.983780915355125,-10.02731523044824,2.6132550268287478,-0.026676631439353626,0.61339950515565,-1.1643742505149335,1.1789580634375694,23,19
10000_5412275,False,-0.42390862075091323,10000,104,,-0.984088037633784,0.9456217633231744,0.1556505636491118,0.5575173085857589,0.9456217633231744,38,0.0047284512641598,-1.0,2.0,0.152233141351456,0.8587393031415077,2.0,8,-0.006138669605948,1.9297098009569584,3.0,3.5818519361360543,5.640948082057125,-0.036667732212744296,0.696998458705866,-1.6762916250886686,1.4444831420363067,22,17
10000_5437930,False,-0.5033002781743245,10000,1388,,-0.6014617958928352,0.7181595585857512,-0.0663148895085924,0.3879578392902527,0.7181595585857512,24,0.0004239081555452,-0.9978386167146974,1.9971166508609897,0.8375017799574646,0.5932970784409657,1.9971166508609897,8,-0.0113184242720231,1.3196213544785864,2.994955267575687,-5.850238169248044,0.7084129079546186,-0.010572679273422533,0.4406527703502787,-1.042332442471092,0.7529367004272713,19,17
10000_5437933,False,-0.4110199070275405,10000,483,,-0.857042603205098,0.9880777304967848,-0.0101840925410787,0.527328560543519,0.9880777304967848,18,0.0027020675343087,-1.0,1.9433890062143069,0.8656133196719654,0.7108373353931638,1.9433890062143069,18,-0.0138886580620861,1.8451203337018829,2.943389006214307,-51.77968250124384,0.8211949966881219,0.005571164177184348,0.6295180357437755,-1.1471051422366791,1.24553772749395,19,19
10000_5437937,False,-0.43177209063107225,10000,624,,-0.7782055664676818,0.8457669210494095,-0.0710019732947683,0.4224930520264259,0.8457669210494095,24,-0.001378899588737,-1.0,1.9980385256949995,0.7692121724469986,0.5154588308817739,1.9980385256949995,8,-0.0200387786051187,1.6239724875170911,2.998038525695,-5.950441824720029,0.6701126719574424,-0.002662365189139565,0.5293398619872547,-1.3645437854676197,0.9805107895599549,18,15
10000_5437939,False,-0.3867208879405531,10000,24,,-0.9415058860243408,1.0,-0.1635807722913942,0.5339119281683873,1.0,22,0.002431793275451,-1.0,2.0,0.832385807777141,0.773999863577549,2.0,8,-0.0076780886623158,1.9415058860243408,3.0,-3.263904145508897,0.929857101175138,0.0013747425260731774,0.6578576136120474,-1.6358383649517128,1.378007838312259,19,17
10000_5449560,False,-0.4113105981308065,10000,22,,-1.0,1.0,-0.0788789280575645,0.5269474499705828,1.0,18,-0.0032490959240368,-0.9841342489053724,2.0,0.4524300036219645,0.8662077568832852,2.0,8,-0.033343767138754,2.0,2.9841342489053724,-6.68045991181098,1.9145674044672456,0.006310760382626512,0.7281353344969285,-1.4379523040528324,1.6363636363636362,22,19
10000_5449572,False,-0.39784087567007864,10000,62,,-0.9507533729956532,0.8509667364164867,-0.0829104964358708,0.4621950651078182,0.8509667364164867,35,-0.0027292652431364,-1.0,1.9864863700349704,0.3745261116545622,0.7804955090452409,1.9864863700349704,8,-0.0151741487178462,1.80172010941214,2.986486370034971,-5.574627347836323,2.083954800261216,-0.011664402165879259,0.6542182750001803,-1.5067441822447223,1.3315325009341186,19,18
10000_5449573,False,-0.42692451276106147,10000,182,,-0.8044835420353231,0.641926761925011,-0.0858678788741502,0.4363271332803462,0.641926761925011,2,0.0022781811558552,-1.0,1.999378724439018,0.4313129081966439,0.7463520796190518,1.999378724439018,8,-0.0026179661221854,1.446410303960334,2.999378724439018,-5.081378389858918,1.730419025564116,-0.012942472396497241,0.5215619614860121,-1.0470811005501468,1.0064618977714044,22,18
10000_5449575,False,-0.38988063715246035,10000,72,,-1.0,1.0,0.1231128866905912,0.5666111390433224,1.0,22,0.0153498451227198,-1.0,1.9645760758288808,0.5574301184654042,0.9250948996433676,1.9645760758288808,22,-0.0011514363687591,2.0,2.9645760758288806,4.602370298112114,1.659571042903867,0.0010229760925510205,0.5429719216771111,-1.3409636658508608,1.0290969699708186,20,16
10000_5449649,False,-0.41067869368354787,10000,129,,-0.865188098921219,0.996228033647854,0.1883784463836348,0.481883353881516,0.996228033647854,18,0.0090199306432264,-1.0,1.943034809534218,0.3672038624478589,0.8560737395270205,1.943034809534218,8,-0.0300582391282541,1.861416132569073,2.9430348095342183,2.558059786306748,2.331330913860606,0.0028951860893703385,0.6439717132196313,-1.3833265554775187,1.6202082774920106,23,18
10000_5451155,False,-0.42845784586007607,10000,58,,-0.8973007687549257,0.903628741802314,0.0353753999763343,0.519571502095751,0.903628741802314,35,0.0137508618286408,-1.0,1.9972275778368216,0.3620776534939503,0.643936852768594,1.9972275778368216,8,-0.0144824674903039,1.8009295105572396,2.9972275778368216,14.687363409875315,1.778449536364049,0.018128731596148803,0.6412299285156806,-1.108249211398348,1.3100986635282938,24,21
10000_5451171,False,-0.43668709669507494,10000,37,,-0.8244354568354952,0.9965228568712358,0.0973655461459531,0.4866495616673244,0.9965228568712358,6,-0.0086596285708782,-1.0,2.0,0.0259022944803569,0.750471491197665,2.0,8,-0.0029322578914286,1.820958313706731,3.0,4.998169588204536,28.973155333217044,-0.02771335814391968,0.6265390568061904,-1.6609296781531286,0.9933214214726976,16,15
10000_5451174,False,-0.4232221180225993,10000,19,,-0.997015256769708,1.0,-0.0183039168695572,0.5419496671499446,1.0,18,-0.0066105536669222,-0.9973975386017144,1.981211911486623,0.6737382218307183,0.8453799415967093,1.981211911486623,8,-0.0190847065994115,1.997015256769708,2.9786094500883373,-29.60841480521873,1.254760234252399,0.010260937935040446,0.733500888531204,-1.7441448042630678,1.7864889409802345,20,18
10000_5456366,False,-0.4072237905969124,10000,351,,-0.6945156697216227,0.9843611495105874,0.1092175801534937,0.4713784584871968,0.9843611495105874,23,-0.0068380840526621,-1.0,2.0,-0.066277159513651,0.6343839511172118,2.0,8,-0.0020866268185728,1.67887681923221,3.0,4.315957327246685,-9.571684295000464,-0.004488815169672767,0.5766144117113738,-1.2748204532154328,1.159207974387258,20,18
10000_5464030,False,-0.39667220767107547,10000,134,,-0.7109245955546676,0.998639600950306,0.0240526881109454,0.4108525125896332,0.998639600950306,19,-0.006971842794823,-0.8205710226340243,2.0,0.1883833169686838,0.7153898737044113,2.0,8,-0.0025499887150723,1.7095641965049737,2.820571022634024,17.081348241870238,3.7975222394460384,-0.015241599168431864,0.48667923792129186,-1.3081734772388127,1.1783035279908334,22,16
10000_5464031,False,-0.440448554203788,10000,51,,-0.9425553202238224,0.9607843137254902,0.1062903595114607,0.5541256496368674,0.9607843137254902,5,-0.0208755679864749,-1.0,1.9912422878878877,0.3874786261135201,0.9006897356965438,1.9912422878878877,5,-0.0292701206349037,1.9033396339493127,2.9912422878878875,5.213319439792889,2.324488763382216,-0.011887558460997958,0.6184965197567636,-1.4226362357486573,1.2840051709557652,18,18
10000_5464096,False,-0.4128845707705189,10000,35,,-0.9003417698635768,1.0,0.1111471948258987,0.4660738210745783,1.0,2,-0.0140809579144923,-1.0,1.99852641581034,0.3632555135234708,0.8429099941780764,1.99852641581034,8,-0.0094844012153423,1.900341769863577,2.99852641581034,4.193302222981112,2.3204326970780773,-0.021604631277530872,0.5927279154291547,-1.1008849427918677,1.5091385136538893,20,17
10000_5464097,False,-0.42076750444164096,10000,40,,-0.8968242214314845,1.0,0.0632068033579858,0.5228773346928282,1.0,6,-0.01833991542944,-1.0,2.0,0.0317581671300413,0.7615094683589727,2.0,8,0.0127131817261301,1.8968242214314843,3.0,8.272483723097952,23.978374616426933,0.007341127364895101,0.5709348039525699,-1.4513608412091559,1.0197830423239767,19,15
10000_5485209,False,-0.4233926405891622,10000,235,,-0.6691438151607646,0.8386346484637303,0.1517911487162949,0.4033116181106299,0.8386346484637303,34,0.0087011196620601,-1.0,1.9656948463913917,0.6896464656404047,0.8446136472831289,1.9656948463913917,30,0.0159053704120261,1.5077784636244949,2.965694846391392,2.657016531934109,1.224705232487155,0.005774288413773931,0.5781390554524766,-1.1169229981346795,0.9253039836694619,20,17
10000_5485222,False,-0.42092757389177343,10000,99,,-0.9194492906386504,0.8721777229878281,0.1894185177485075,0.4152424836488386,0.8721777229878281,23,0.0083316621662416,-1.0,1.9934890357610389,0.0241828567787003,0.6998913640631398,1.9934890357610389,8,0.0096832319625918,1.7916270136264787,2.993489035761039,2.192195708543144,28.94162096115028,0.008075514823179092,0.5245545752658519,-1.2981060474905233,0.9170143476314856,17,14
10000_5485223,False,-0.4101011094716835,10000,127,,-0.8435596783165096,0.9352494152452068,0.0581819022050545,0.4307918633844552,0.9352494152452068,2,-0.0086612205911424,-1.0,1.996951651205329,0.0863590202432462,0.7140837950819374,1.996951651205329,8,0.0083757430670781,1.7788090935617165,2.996951651205329,7.404223186515182,8.268779687203388,-0.018991875509850827,0.5452553027442353,-1.4446266585200362,1.2001723925946033,19,18
10000_5485224,False,-0.4039700219896124,10000,121,,-0.8347107438016529,0.9966639376893556,0.0282710858741461,0.4591234498660526,0.9966639376893556,2,-0.0118188436738084,-1.0,2.0,0.1240192602196229,0.7607985480283759,2.0,8,0.0088947543949568,1.8313746814910088,3.0,16.240030167557833,6.134518826639558,-0.019992473338188647,0.5834818953235287,-1.4139675448324556,1.2152625160055015,20,18
10000_5487347,False,-0.3905100148362156,10000,63,,-0.978204874950349,0.99936454591387,0.2150745069387817,0.5248366647684548,0.99936454591387,6,-0.0023631882691661,-1.0,2.0,0.306891371763719,0.8461464758154674,2.0,8,0.0157672405748305,1.977569420864219,3.0,2.4402549973776906,2.7571529410589,0.006807756452050643,0.5833323938317346,-1.3442614520182399,1.4011307187550412,19,15
10000_5487355,False,-0.42104043067675145,10000,39,,-0.9456860861096152,1.0,-0.1564282727443883,0.4687940167885883,1.0,42,-1.0381752120309497e-05,-1.0,1.97953819603525,0.8344111836473875,0.7272233497559468,1.97953819603525,8,-0.0050999690033443,1.9456860861096152,2.97953819603525,-2.9968626421084874,0.8715407406953638,0.03602370561418318,0.6125781665271709,-1.2811885835874877,1.7177029399426904,18,17
10000_5488340,False,-0.4466696084591162,10000,62,,-0.9531004470950702,0.8723947772494515,0.1004526325409698,0.5330252030637468,0.8723947772494515,1,-0.0007082561194119,-1.0,1.9931877302697036,0.2368866263990417,0.7463077587003548,1.9931877302697036,8,-0.0041715685572784,1.8254952243445215,2.993187730269703,5.306233759319485,3.150484848132926,-0.026655267421234294,0.6877700468608526,-1.396062888569509,1.4793054952349651,24,21
10000_5488343,False,-0.4033220299326587,10000,78,,-0.7741475420226583,0.951042244099576,0.1834503299941084,0.5078510969264074,0.951042244099576,19,0.0115151907652687,-1.0,2.0,0.4305137792035849,0.8102159236027019,2.0,8,0.0073741299671799,1.7251897861222345,3.0,2.768330093815674,1.8819743848426655,-0.02510817931846021,0.5718069966152883,-1.315546909958055,1.2283483959523038,23,19
10000_5488841,False,-0.41345824829520766,10000,29,,-0.8933643766354916,0.7738571845848623,-0.1496521593565702,0.4322917522994384,0.7738571845848623,42,0.0056327696544806,-1.0,2.0,0.4571411026009171,0.6387253299700731,2.0,8,0.0014144595758133,1.6672215612203538,3.0,-2.8886437926757345,1.3972169913487489,0.009169029017711975,0.6679832162923258,-1.2178065321641902,1.1162242662858366,22,20
10000_5488842,False,-0.4080157531186139,10000,15,,-0.9589437660543172,0.8022617525876321,-0.0882964104279144,0.3763663936015577,0.8022617525876321,42,0.0063148509017871,-1.0,2.0,0.3250074459882701,0.7175840438832582,2.0,8,0.0028757127086678,1.7612055186419493,3.0,-4.262533826719524,2.207900251707323,0.009709307512927706,0.5611158190249188,-0.989011261628711,1.1765204453195885,20,17
10000_5488851,False,-0.42583415687104376,10000,81,,-0.9012345679012346,0.925925925925926,0.0423658975432481,0.4952574620884131,0.925925925925926,22,-0.0053005745166813,-1.0,2.0,-0.0953336258735839,0.6843653719459563,2.0,8,-0.0082892253891369,1.8271604938271608,3.0,11.690000068636364,-7.178636472295892,-0.013921775463573996,0.7776445297190465,-1.8024691358024691,1.8213516740454496,24,16
10000_5488861,False,-0.40343348582654187,10000,39,,-1.0,1.0,0.0575780016373634,0.548579373595606,1.0,19,0.0062284831336488,-0.975372111129835,1.996109383693922,0.783184327946998,0.8897775013445383,1.996109383693922,8,-0.0133036243203548,2.0,2.971481494823757,9.527584541311644,1.136102266392301,0.012156344487061614,0.7543437333035132,-1.4304214949680667,1.4949498789765219,20,15
10000_5488864,False,-0.41141716300892006,10000,87,,-0.960109998980437,0.9982298275192588,-0.1703555489235869,0.5330932890651747,0.9982298275192588,18,0.0001271198714591,-1.0,1.9762387764483091,0.4664393387289336,0.7877342914671719,1.9762387764483091,8,-0.0299810269707385,1.958339826499696,2.9762387764483096,-3.129298245502273,1.688824696316424,0.02233718758587197,0.6197920200284611,-1.2056207416198337,1.3736905824330743,19,17
10000_5488961,False,-0.4295042730359592,10000,49,,-0.9183673469387756,1.0,0.1108430704548971,0.5503386499534944,1.0,5,-0.0137533854345029,-1.0,2.0,0.5918387276261866,0.94342293215117,2.0,40,-0.0199316951433508,1.9183673469387756,3.0,4.9650248594221535,1.5940540423818097,0.001373311449963047,0.5925094094048726,-1.424445779072811,1.7974939110798909,22,20
10000_5489044,False,-0.4080122443959278,10000,141,,-0.906290333561216,0.9651858208505202,-0.0361504957650146,0.5438306823109407,0.9651858208505202,23,0.0025186176484524,-1.0,1.9881843977258349,0.3057626225231286,0.8066808600736105,1.9881843977258349,8,-0.0196402417065603,1.871476154411736,2.988184397725835,-15.043523504661849,2.638258486385158,0.0019442905037045165,0.7508765746995354,-1.8608586397385,1.2824282598843806,19,15
10000_5489052,False,-0.43865035086378684,10000,218,,-0.8862759041039863,0.8479605111263272,0.0340418416830324,0.4592462597998579,0.8479605111263272,15,-0.0115401548719022,-1.0,2.0,0.0375769568716453,0.6026052040258644,2.0,8,0.0083754698758022,1.7342364152303134,3.0,13.490636880624242,16.036557875579252,-0.02047163158503432,0.616131623455906,-1.3090528761676152,1.552387986485889,25,19
10000_5490925,False,-0.4162782561292669,10000,161,,-0.9259639660588244,0.8807424291943335,0.0194206404039858,0.5213014562614858,0.8807424291943335,34,0.0111595544016134,-1.0,1.9997914625127715,0.2898680956404841,0.7989547961590598,1.9997914625127715,8,-0.0289923430591498,1.806706395253158,2.9997914625127717,26.84263633902264,2.7562701125524405,0.013479857394020531,0.5357813259047415,-1.0373068896788284,1.0354541755495488,20,14
10000_5530541,False,-0.4426867547112351,10000,27,,-1.0,1.0,-0.2052068619324442,0.5198734108786933,1.0,22,0.0067634295333596,-0.9599345396524196,2.0,0.4730134893561389,0.7564280208737703,2.0,8,-0.017864516098597,2.0,2.9599345396524197,-2.533411560008921,1.5991679347490342,-0.00626617192733399,0.7563431490594793,-2.0,2.0,19,16
10000_10551237,False,-0.3852248251921538,10000,152,,-0.8671655053494921,0.9293022851449596,0.0375504213269638,0.4198359056343094,0.9293022851449596,27,-0.002866695025923,-1.0,1.9994900448812,0.1637494419627165,0.7105532145059129,1.9994900448812,8,0.004127619095308,1.7964677904944517,2.9994900448812,11.180588099738769,4.339270794431092,-0.010128132731348403,0.5689960370954492,-1.237843563880201,1.0555526573821106,18,16
10000_10551238,False,-0.3958607466750087,10000,171,,-0.7530408214231594,0.9479803099544906,0.1828536407447306,0.4293936835361227,0.9479803099544906,23,0.0014496641647362,-1.0,2.0,0.2615760365665438,0.7561803497005505,2.0,8,0.0218852836744893,1.70102113137765,3.0,2.34829155331205,2.89086236918938,-0.0003837771279940444,0.5312264846181545,-1.70102113137765,1.035507301961536,21,17
10000_10551239,False,-0.4123460962812789,10000,260,,-0.8752102622869165,0.9307692307692308,0.2326524030988659,0.4835819310747544,0.9307692307692308,32,-0.0114346548021366,-1.0,1.9933366728342,0.7173775174337838,0.9351287330175558,1.9933366728342,32,-0.0051234238373496,1.8059794930561472,2.9933366728342,2.078559704726792,1.3035378127367827,-0.0064059311722890686,0.6627980545313163,-1.3658589928577276,1.3262727546269257,20,17
10000_10551413,False,-0.40599258528713394,10000,154,,-0.9377747537417312,1.0,0.025801286671768,0.4866804642669071,1.0,27,-0.0057760387706762,-1.0,2.0,0.0836212379914393,0.7021714265379081,2.0,8,0.0055407838346761,1.9377747537417316,3.0,18.862635876724568,8.397045528545474,0.00901098353950908,0.6597612122564335,-1.3024583558632694,1.1406142909370005,24,20
10000_10551414,False,-0.41693660709931885,10000,55,,-0.6895715203930532,0.9064587110326962,0.225692433436992,0.3882732734414581,0.9064587110326962,32,0.0081988155540932,-1.0,2.0,0.0430368600966501,0.7159192329609865,2.0,8,0.0080491959969717,1.5960302314257495,3.0,1.7203645258502185,16.635020886816562,0.008468534267442223,0.5216061743756476,-1.0801970353142138,1.0393186752693224,21,18
10000_10551415,False,-0.3916008144496232,10000,250,,-0.9894246257705552,0.976,0.0115910622526668,0.5218763144639261,0.976,27,-0.0033416172531773,-1.0,1.904924260170213,0.206273303349903,0.6718615304058979,1.904924260170213,27,0.0017332160707111,1.965424625770555,2.9049242601702128,45.02398941943056,3.2571422812519333,0.011975231356115053,0.6724411734146261,-1.3431980518347646,1.6760629091694668,21,17
10000_10551416,False,-0.4092937909214117,10000,183,,-0.6530849417425246,0.9327859795274284,0.1431292051912245,0.373997402286387,0.9327859795274284,27,0.0022471056739207,-1.0,2.0,0.365439098373187,0.7352109412128236,2.0,8,0.0215030109451281,1.585870921269953,3.0,2.6130053307894983,2.011856214529795,0.008704048721120896,0.5479754415174809,-1.0840525150115976,1.1975055611024539,21,20
